OBJECTID,CALCACREAG,PARNO,MAPNUMBER,MAP_PARCEL,CNTRL_NO,TYPE_,APPLICATIO,PROJECT_NA,ST_ADD,RESULTS,ZONING_FRO,ZONING_TO,HOUSING_UN,CCACTDATE,CC_ACTION,PC_ACTION,PCACTDATE,ARCACTDATE,ARC_ACTION,AGE_RESTRI,AGE_REST_2,FINALAPPRO,DATEOFAPPL,INLOS,ENTEREDDT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PLANNER,RESIDENTIAL,STF_RCMNDTNS,FINALACTIONDATE,DATECERTPH,EBUILD_LINK,SHAPESTArea,SHAPESTLength
82454,,104,,0150000001040,150000001040,Site Plan,PLN-SITE-2020-010,Breck Grove (Grove at WB),Jolliff Rd / Portsmouth Blvd,"187 Townhouse Condos split into 2 phases; part of parcel only (check)",,,187,,,,,,,,,Approved,10/7/2020,Y,2023/06/29 00:00:00+00,JVUTUROBRADY,2022/01/14 21:29:09+00,JVUTUROBRADY,2023/06/29 13:20:07+00,Mark Hobbs,YES,,2021/10/27 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB20&capID2=00000&capID3=00GOP&agencyCode=CHESAPEAKE&IsToShowInspection=,864832.196305798,3716.33257796728
82455,,,,0150000001040,150000001040,Site Plan,PLN-SITE-2021-002,Piney Grove,,148 unit 4-plex condo development,,,148,,,,,2021/02/09 00:00:00+00,A,,,Approved,2/1/2021,Y,2022/04/01 00:00:00+00,JVUTUROBRADY,2022/01/14 21:43:27+00,JVUTUROBRADY,2022/06/29 15:32:12+00,Mark Hobbs,YES,,2021/09/10 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB21&capID2=00000&capID3=001ZJ&agencyCode=CHESAPEAKE&IsToShowInspection=,1126779.0389221,5350.78283191019
82456,,,,0150000001040,150000001040,Site Plan,PLN-SITE-2021-006,Bailey Grove (boundaries OK),Joliff Landing Parkway,112 SF attached condos 5A 5B,,,112,,,,,2021/05/04 00:00:00+00,A,,,Approved,5/3/2021,Y,2021/10/24 00:00:00+00,JVUTUROBRADY,2022/01/14 21:54:19+00,JVUTUROBRADY,2023/08/24 17:48:28+00,Bill McKay,YES,,2021/09/01 00:00:00+00,,,451394.252342805,3434.95043379897
83253,,23A,0390000,0390000000231,390000000231,Rezoning,PLN-REZ-2017-022,Cobblestone Cay,1924 Elbow Rd,reclass a portion of 60 acres from A-1 & R-15s to R-10s,A-1 & R-15s,R-10s,23,2022/01/18 00:00:00+00,AP,D,2021/10/13 00:00:00+00,,,,,Approved,6/28/2017,N,2017/06/28 00:00:00+00,JVUTUROBRADY,2022/01/20 20:47:14+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Mark Hobbs,NO,D,2022/01/18 00:00:00+00,2021/06/27 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB17&capID2=00000&capID3=008TZ&agencyCode=CHESAPEAKE&IsToShowInspection=,471140.811571722,3433.91451450038
83653,,6,,0605004000060,605004000060,Use Permit,PLN-USE-2022-002,Kingsbury Child Day Care,1120 Kingsbury Dr,In home level II day care,,,,2022/05/17 00:00:00+00,W,D,2022/04/13 00:00:00+00,,,,,Withdrawn,2/4/2022,N,2022/02/04 00:00:00+00,JVUTUROBRADY,2022/02/04 21:43:02+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Alyssa Neil,NO,AS,2022/05/17 00:00:00+00,2022/04/03 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=00170&agencyCode=CHESAPEAKE&IsToShowInspection=,10565.0957313149,418.323862511673
84463,,,,0572001000100,572001000100,PUD,PLN-PUDC-2022-002,Springton,"Dominion Blvd, 1500 ft N of Number Ten Lane",Rezone 168 acres from A-1 to RMF-1 (144.6 acres) and B-2 (23.4 acres),A-1,RMF-1 and B-2,,,,W,2022/10/12 00:00:00+00,2022/02/16 00:00:00+00,,,,Withdrawn,1/20/2022,N,2022/02/07 00:00:00+00,JVUTUROBRADY,2022/02/07 21:18:30+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Mark Hobbs,NO,D,2022/10/12 00:00:00+00,2022/09/25 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=0013Y&agencyCode=CHESAPEAKE&IsToShowInspection=,7377000.55276659,19796.9474479176
84476,,1A,,0252011000011,252011000011,Use Permit,PLN-USE-2022-001,Christ Apostolic Church,2828 Yadkin Road,CUP to operate a church,B-4,,,2022/05/17 00:00:00+00,AS,AS,2022/04/13 00:00:00+00,2022/02/16 00:00:00+00,,,,Approved,1/20/2022,N,2022/02/07 00:00:00+00,JVUTUROBRADY,2022/02/07 21:27:52+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Aaron Bell,NO,AS,2022/05/17 00:00:00+00,2022/04/03 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=00128&agencyCode=CHESAPEAKE&IsToShowInspection=,76174.5234603828,1134.45612379097
84477,,104B,,0090000001042,90000001042,Use Permit,PLN-USE-CT-2022-001,Taylor Rod Communication Tower,3252 Taylor Rd,160 ft,AC,,,2022/07/19 00:00:00+00,AS,AS,2022/05/11 00:00:00+00,2022/02/16 00:00:00+00,,,,Pending,2/1/2022,N,2022/02/08 00:00:00+00,JVUTUROBRADY,2022/02/07 21:42:15+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Alyssa Neil,NO,AS,2022/07/19 00:00:00+00,2022/04/24 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=0013L&agencyCode=CHESAPEAKE&IsToShowInspection=,467442.106943302,3580.68722314629
84854,,34,,0490000000340,490000000340,Rezoning,PLN-REZ-2021-019,Riverview Landing,Mt Pleasant Road,"rezone app 70 acres from A-1 & R-15S to R-10S; resubmitted 11/29/2021","A-1, R-15S, M-2","R-10S, C-1",81,2022/12/20 00:00:00+00,AP,AP,2022/10/12 00:00:00+00,,,,,Approved,9/28/2021,N,2021/10/12 00:00:00+00,JVUTUROBRADY,2022/02/25 20:27:24+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Aaron Bell,NO,AP,2022/12/20 00:00:00+00,2022/06/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB21&capID2=00000&capID3=00J5B&agencyCode=CHESAPEAKE&IsToShowInspection=,3031031.97075896,8079.61892477458
84855,,106,,0200000001060,200000001060,Use Permit,PLN-USE-2022-003,Bay Recovery LLC,928 Business Park Dr,outdoor vehicle storage and tow yard,PUD,,0,2022/09/20 00:00:00+00,AS,AS,2022/08/10 00:00:00+00,,,,,Approved,1/27/2022,N,2022/02/25 00:00:00+00,JVUTUROBRADY,2022/02/25 21:11:48+00,JVUTUROBRADY,2023/12/22 14:14:19+00,Bill McKay,NO,AS,2022/09/20 00:00:00+00,2022/07/24 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=001HG&agencyCode=CHESAPEAKE&IsToShowInspection=,23306.6345577627,593.333373261849
84856,,241,,0206001002410,206001002410,Use Permit,PLN-USE-2022-006,Greenbrier Plumbing,1906 Sparrow Rd,"CUP for outdoor storage yard and fence; resubmited",B-2/B-3,,0,2023/02/21 00:00:00+00,AS,AS,2023/01/11 00:00:00+00,,,,,Approved,2/25/2022,N,2022/02/25 00:00:00+00,JVUTUROBRADY,2022/02/25 21:34:30+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Bill McKay,NO,AS,2023/02/21 00:00:00+00,2022/12/25 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=0033A&agencyCode=CHESAPEAKE&IsToShowInspection=,17662.3586970679,653.280075759981
85253,,834,,1280000008340,1280000008340,Use Permit,PLN-USE-2022-005,Awarded w/ C.A.R.E. Child Care,801 Portland Street,Convert home into a child day care facility  - 30 kids ,,,,,,,,,,,,Pending,2/16/22,N,2022/03/01 00:00:00+00,JVUTUROBRADY,2022/03/01 18:35:28+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Aaron Bell,YES,,,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=002U2&agencyCode=CHESAPEAKE&IsToShowInspection=,33057.4957863137,831.828543142161
85255,,46,,0380000000460,380000000460,Rezoning,PLN-REZ-2022-002,Grayson Commons at Centerville,1528 Elbow Road,REZ app 11 acres from R-15S & A-1 to R-MF-1 & B-2,R-15S/A-1,R-MF-1/B-2,,2022/11/15 00:00:00+00,A,D,2022/10/12 00:00:00+00,,,,,Approved,2/7/2022,N,2022/03/01 00:00:00+00,JVUTUROBRADY,2022/03/01 19:29:36+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Aaron Bell,NO,AP,2022/11/15 00:00:00+00,2022/09/25 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=00360&agencyCode=CHESAPEAKE&IsToShowInspection=,1133351.94608865,4496.28070071583
85653,,20,,0880000000200,880000000200,Use Permit,PLN-USE-2022-008,Land of Promise Solar Farm,Long Ridge Rd,build a 5 megawatt alt current ultity scale solar farm,A-1,,0,2023/06/20 00:00:00+00,AS,AS,2023/05/10 00:00:00+00,,,,,Approved,2/22/2022,N,2022/03/04 00:00:00+00,JVUTUROBRADY,2022/03/04 19:44:31+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Alyssa Neil,NO,AS,2023/06/20 00:00:00+00,2023/04/23 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=0038S&agencyCode=CHESAPEAKE&IsToShowInspection=,5861393.60306572,11564.8439955185
85654,,35,,1080000000350,1080000000350,Use Permit,PLN-USE-2022-004,Mary Farrow Kennel,3553 Battlefield Blvd South,use permit to cross from house to ag portion of lot for rescue dog kennel,B-3/A-1,,0,,,,,,,,,Withdrawn,2/1/2022,N,2022/03/04 00:00:00+00,JVUTUROBRADY,2022/03/04 19:53:01+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Alyssa Neil,NO,,2022/03/02 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=001S0&agencyCode=CHESAPEAKE&IsToShowInspection=,1655722.42388535,6507.0777897481
85655,,73,,0870000000730,870000000730,Use Permit,PLN-USE-2022-007,Pocaty River Solar,Long Ridge Rd,2 megawatt alternating current utility scale solar facility,A-1,,0,2023/06/20 00:00:00+00,AS,AS,2023/05/10 00:00:00+00,,,,,Approved,2/22/2022,N,2022/03/04 00:00:00+00,JVUTUROBRADY,2022/03/04 20:13:34+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Alyssa Neil,NO,AS,2023/06/20 00:00:00+00,2023/04/23 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=0037A&agencyCode=CHESAPEAKE&IsToShowInspection=,1156245.31371344,5605.27745337014
85656,,80A,,0730000000801,730000000801,Rezoning,PLN-REZ-2020-010,Woodford Estates (FKA Hickory ,1457 Battlefield Blvd S,Rezone A-1 to R-15,A-1,R-15,31,2020/09/15 00:00:00+00,AP,AP,2020/08/13 00:00:00+00,,,,,Approved,,N,,JVUTUROBRADY,2022/03/04 20:23:00+00,JVUTUROBRADY,2023/12/22 14:14:32+00,Jimmy McNamara,NO,,2020/08/13 00:00:00+00,2020/07/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB20&capID2=00000&capID3=004J5&agencyCode=CHESAPEAKE&IsToShowInspection=,679518.164557851,3779.88795003228
85657,,,,1060000000580,1060000000580,Subdivision,DEV-SUB-2022-016,Ballahack Rd Subdivision,Ballahack Rd,4 lot subdivision +1 residential,,,1,,,,,,,,,Pending,2/14/2022,N,2022/04/01 00:00:00+00,JVUTUROBRADY,2022/04/01 13:16:25+00,JVUTUROBRADY,2023/12/22 14:14:20+00,William Miller,YES,,,,,3786775.77372381,9373.71521609741
85658,16.338,68,,0990000000062,990000000062,Subdivision,DEV-SUB-2022-014,Sanderson Estates Parcel 13,Sanderson Rd,"create 5 lots; SF homes (formerly DEV-SUB-2022-014)",,,5,,,,,,,,,Approved,3/9/2022,Y,2023/06/29 00:00:00+00,JVUTUROBRADY,2022/04/01 13:23:46+00,JVUTUROBRADY,2023/06/29 13:19:15+00,William Miller,YES,,2023/05/18 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Development&TabName=Development&capID1=DUB22&capID2=00000&capID3=00FI4&agencyCode=CHESAPEAKE&IsToShowInspection=,711679.481016741,3376.92953778202
85660,,,,0150000000120,,Subdivision,DEV-SUB-2022-026,Watson Woods,4812 Charlton Dr,16 SF homes,,,16,,,,,,,,,Pending,3/18/2022,N,2022/04/01 00:00:00+00,JVUTUROBRADY,2022/04/01 13:46:32+00,JVUTUROBRADY,2023/12/22 14:14:20+00,William Miller,YES,,,,,348612.34470013,3016.03335125394
85663,,3,,0820000000030,820000000030,Rezoning,PLN-REZ-2022-004,Seven Eleven Road,2800 Seven Eleven Road,REZ 6.14 acres from R-15S and A-1 to A-1,R-15S and A-1,A-1,0,2022/09/20 00:00:00+00,AP,AP,2022/08/10 00:00:00+00,,,,,Approved,3/23/2022,N,2022/04/08 00:00:00+00,JVUTUROBRADY,2022/04/08 13:23:12+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Alyssa Neil,NO,AP,2022/09/20 00:00:00+00,2022/07/24 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=005FJ&agencyCode=CHESAPEAKE&IsToShowInspection=,265045.593117934,2746.33788305971
85665,,192,,0150000001920,150000001920,Use Permit,PLN-USE-2022-012,5000 Portsmouth Blvd,5000 Portsmouth Blvd,CUP to allow a drive-thru and loudspeaker at proposed restaurant (2 parcels),B-2,,0,2022/07/19 00:00:00+00,AS,AS,2022/07/13 00:00:00+00,,,NO,,Approved,3/15/20220,N,2022/04/08 00:00:00+00,JVUTUROBRADY,2022/04/08 13:27:33+00,JVUTUROBRADY,2023/12/22 14:14:20+00,Summer Peebles,NO,AS,2022/07/19 00:00:00+00,2022/06/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=004VT&agencyCode=CHESAPEAKE&IsToShowInspection=,49138.7961545289,927.068072455558
86061,,56,,0730000000560,730000000560,Subdivision,PLN-SUB-2022-001,Patriots Walke,"east of Battlefield Blvd S, south of Carol Dr","MXD U; 45 TH; 90 SF and 64,000 sq feet commercial","A-1, R-15S","B-2, R-TH-1, R-8",135,,,,,2022/06/24 00:00:00+00,AS,,,Approved,3/30/2022,Y,2022/04/08 00:00:00+00,JVUTUROBRADY,2022/04/08 14:11:05+00,JVUTUROBRADY,2022/09/26 15:49:24+00,Aaron Bell,YES,,2022/06/24 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=005UJ&agencyCode=CHESAPEAKE&IsToShowInspection=,2135112.1728313,7340.76579960562
86062,,C,,0585002000003,585002000003,Use Permit,UP-88-07,Amoco Oil Company,121260 C,"CUP gas station, convenience store; UP-88-06 for drive thru carwash ",,,0,1988/03/15 00:00:00+00,AS,AS,1988/02/10 00:00:00+00,,,,,Approved,,N,2022/04/08 00:00:00+00,JVUTUROBRADY,2022/04/08 15:41:37+00,JVUTUROBRADY,2023/12/22 14:14:20+00,,,,1988/03/15 00:00:00+00,,,43731.2951483095,826.528755521169
86063,,C,,0585002000003,585002000003,Use Permit,UP-88-06,Amoco Oil Company,121260 C,drive thru carwash ,B-4,,0,1988/03/15 00:00:00+00,AS,AS,1988/02/10 00:00:00+00,,,,,Approved,,N,2022/04/08 00:00:00+00,JVUTUROBRADY,2022/04/08 16:01:10+00,JVUTUROBRADY,2023/12/22 14:14:20+00,,,,1988/03/15 00:00:00+00,,,43731.2951483095,826.528755521169
86861,,22,,0630000000220,630000000220,Use Permit,PLN-USE-2022-016,"MDM Septic Service, Inc.",929 Fentress Airfield Rd,CUP for offices of septic pumbing business and to park service trucks / vehicles,A-1,,0,2022/08/16 00:00:00+00,AS,AS,2022/07/13 00:00:00+00,,,,,Approved,4/21/2022,N,2022/05/03 00:00:00+00,JVUTUROBRADY,2022/05/03 19:03:15+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Aaron Bell,NO,AS,2022/08/16 00:00:00+00,2022/06/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=007EM&agencyCode=CHESAPEAKE&IsToShowInspection=,126162.018666064,1434.87665084495
87261,,2,,1380000000020,1380000000020,Use Permit,PLN-USE-2022-015,Perdue Agribus Height Except,501 Barnes Rd,"new pre-eng steel bldg H 93ft; for oilseed extractor; utilities/fire protection",M-2,,0,2022/09/20 00:00:00+00,AS,AS,2022/08/10 00:00:00+00,,,,,Approved,4/21/2022,N,2022/05/03 00:00:00+00,JVUTUROBRADY,2022/05/03 19:23:32+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Bill McKay,NO,AS,2022/09/20 00:00:00+00,2022/07/24 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=007DH&agencyCode=CHESAPEAKE&IsToShowInspection=,595645.796060496,3283.30725190589
87262,,22,,0482005000220,482005000220,Rezoning,PLN-REZ-2022-003,108 Welch Lane,108 Welch Lane,"Demo house and rebuild.  Prop zoned B-2; wants rezoned Residential; family home",B-2,R-8,1,2022/08/16 00:00:00+00,AP,AP,2022/07/13 00:00:00+00,,,,,Approved,3/2/2022,N,2022/05/03 00:00:00+00,JVUTUROBRADY,2022/05/03 19:29:41+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Aaron Bell,NO,AP,2022/08/16 00:00:00+00,2022/06/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=003X7&agencyCode=CHESAPEAKE&IsToShowInspection=,7656.61529703566,358.085831195205
87266,,14,,0593018000140,593018000140,Subdivision,DEV-SUB-2022-040,Johnston Estates (Phase 1),1023 Mimi Ct,subdivide lot into 2 lots so it can be developed per original site plan,,,2,,,,,,,,,Approved,5/5/2022,Y,2022/05/12 00:00:00+00,JVUTUROBRADY,2022/05/12 18:21:16+00,JVUTUROBRADY,2022/12/28 21:27:15+00,,YES,,2022/10/31 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Development&TabName=Development&capID1=DUB22&capID2=00000&capID3=008HN&agencyCode=CHESAPEAKE&IsToShowInspection=,25579.6028738135,780.565699479106
87267,,,,0280000000076,280000000076,Site Plan,PLN-SITE-2022-002,Carlton Phase II,1553 River Birch Run N,"multi family: 3 buildings, 4 floors each; 268 units and shared work space",,,268,,,,,2022/06/15 00:00:00+00,AP,,,Approved,4/21/2022,Y,2022/05/12 00:00:00+00,JVUTUROBRADY,2022/05/12 18:27:21+00,JVUTUROBRADY,2022/07/27 18:40:19+00,Mark Hobbs,NO,,2022/06/15 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=007DS&agencyCode=CHESAPEAKE&IsToShowInspection=,316973.327866221,2381.05978702142
87268,,359,,0360000003590,360000003590,Use Permit,PLN-USE-2022-017,Oxford,900 Battlefield Blvd N,"allow access to a residential thru commercial property; height exception 38 ft","B-2, O&I","R-MF-2, B-5, C-1",0,2023/06/20 00:00:00+00,D,AS,2023/04/12 00:00:00+00,,,,,Denied,4/25/2022,N,2022/05/19 00:00:00+00,JVUTUROBRADY,2022/05/19 20:01:04+00,JVUTUROBRADY,2024/01/03 18:13:43+00,Alyssa Neil,YES,D,2023/06/20 00:00:00+00,2023/03/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=007PV&agencyCode=CHESAPEAKE&IsToShowInspection=,503773.155316425,3093.48798929354
87270,,359,,0360000003590,360000003590,Rezoning,PLN-REZ-2022-007,Oxford,900 Battlefield Blvd N,"REZ 2 parB-2 to R-MF-2, B-5, and C-1",B-2,"R-MF-2, B-5, C-1",220,2023/06/20 00:00:00+00,D,AP,2023/04/12 00:00:00+00,,,,,Denied,4/25/2022,N,2022/05/19 00:00:00+00,JVUTUROBRADY,2022/05/19 20:10:32+00,JVUTUROBRADY,2024/01/03 18:13:43+00,Alyssa Neil,NO,D,2023/06/20 00:00:00+00,2023/03/26 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=007PU&agencyCode=CHESAPEAKE&IsToShowInspection=,503773.155316425,3093.48798929354
87272,,35,,1080000000350,1080000000350,Rezoning,PLN-REZ-2022-006,3553 Battlefield,3553 Battlefield,"REZ B-3 to A-1; rescue and train dogs, raise chickens",B-3,A-1,0,2022/11/15 00:00:00+00,AP,AP,2022/09/25 00:00:00+00,,,,,Approved,4/25/2022,N,2022/05/19 00:00:00+00,JVUTUROBRADY,2022/05/19 20:26:05+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Alyssa Neil,NO,AP,2022/11/15 00:00:00+00,2022/09/25 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=007N5&agencyCode=CHESAPEAKE&IsToShowInspection=,1655722.42388535,6507.0777897481
87273,,213,,0220000002130,220000002130,Rezoning,PLN-REZ-2018-005,Gray's Pointe,"4905, 5116, 5117 Charlton Dr",cond zoning reclass of approx 22.51 acres from A-1 and R-15s to R-15s,"A-1, R-15s",R-15s,52,2018/08/21 00:00:00+00,D,AP,2018/06/13 00:00:00+00,,,,,Denied,3/28/2018,N,2018/03/28 00:00:00+00,JVUTUROBRADY,2022/05/20 13:05:00+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Bill McKay,NO,AP,2018/08/21 00:00:00+00,2018/04/22 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB18&capID2=00000&capID3=00346&agencyCode=CHESAPEAKE&IsToShowInspection=,4.4143373518632,30.0021150316015
87274,,213,,0220000002130,220000002130,Rezoning,PLN-REZ-2018-005,Gray's Pointe,"4905, 5116, 5117 Charlton Dr",cond zoning reclass of approx 22.51 acres from A-1 and R-15s to R-15s,"A-1, R-15s",R-15s,52,2018/08/21 00:00:00+00,D,AP,2018/06/13 00:00:00+00,,,,,Denied,3/28/2018,N,2018/03/28 00:00:00+00,JVUTUROBRADY,2022/05/20 13:09:07+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Bill McKay,NO,AP,2018/08/21 00:00:00+00,2018/04/22 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB18&capID2=00000&capID3=00346&agencyCode=CHESAPEAKE&IsToShowInspection=,263109.358005183,2586.5520796023
87673,,56A,,0850000000561,850000000561,PUD,PLN-PUDC-2020-001,Edinburgh Farms (FKA Squires),Sign Pine Dr,"MXD-U, commerical retail, multi-family, Sr ind living, Asst Living, Park, PUFA",A-1,PUD,,2021/08/17 00:00:00+00,AS,AS,2021/07/14 00:00:00+00,,,Y,,Approved,7/27/2020,N,2020/08/06 00:00:00+00,JVUTUROBRADY,2022/05/25 14:24:52+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Mark Hobbs,NO,P,2021/08/17 00:00:00+00,2021/06/27 00:00:00+00,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB20&capID2=00000&capID3=00CFD&agencyCode=CHESAPEAKE&IsToShowInspection=,2650056.78104615,8129.73490453961
87674,0.47,,,0252011000210,252011000210,Use Permit,PLN-USE-2022-020,R&J Boarding House,900 George Washington Hwy North,convert existing building into a rooming & boarding facility,O&I,,,,,,,,,,,Withdrawn,5/23/2022,N,,JVUTUROBRADY,2022/06/02 16:36:57+00,JVUTUROBRADY,2023/12/22 14:14:21+00,Aaron Bell,YES,,2022/06/01 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=009O5&agencyCode=CHESAPEAKE&IsToShowInspection=,20454.5984638897,595.352550811854
87675,,,,0450000000220,450000000220,Use Permit,PLN-USE-2022-019,Dominion & Scenic Height Excep,837 West Rd,"residential access through comm zoning; height exception 40 ft; MF and Comm/Reta",R-15,MXD-U,,,,,,,,,,Withdrawn,5/23/2022,N,,JVUTUROBRADY,2022/06/02 18:39:26+00,JVUTUROBRADY,2024/05/15 21:03:54+00,Aaron Bell,YES,,2024/05/13 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=009MX&agencyCode=CHESAPEAKE&IsToShowInspection=,659121.929777069,3595.67507979485
87676,,,,0450000000220,450000000220,Rezoning,PLN-REZ-2022-008,Dominion and Scenic Mixed Use,837 West Rd,"240 MF units, 15,000 sq ft comm; 24,000 sq ft office",B-2,"R-MF-2, B-2",240,,,,,,,,,Withdrawn,5/23/2022,N,,JVUTUROBRADY,2022/06/02 18:55:18+00,JVUTUROBRADY,2024/05/15 21:03:54+00,Aaron Bell,NO,,2024/05/13 00:00:00+00,,https://aca-prod.accela.com/CHESAPEAKE/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=DUB22&capID2=00000&capID3=009MU&agencyCode=CHESAPEAKE&IsToShowInspection=,659056.996349542,3596.47229230225
